Stage Name,Day,Artist(s),Start Time,End Time
"Firmly Rooted",SATURDAY,"BAKEY FT WHO KNEW [HOLD TIGHT RECORDS TAKEOVER]",22:00,23:00
"Firmly Rooted",SATURDAY,"SIS:DEM [HOLD TIGHT RECORDS TAKEOVER]",20:00,22:00
"Firmly Rooted",SATURDAY,"HOLD TIGHT RECORDS FT JMAN, WHO KNEW & PAB MC",19:00,20:00
"Firmly Rooted",SATURDAY,"THINK TONK [HOLD TIGHT RECORDS TAKEOVER]",18:00,19:00
"Firmly Rooted",SATURDAY,"MANASSEH FEAT LIKKLE MINTY [TEACHINGS IN DUB TAKEOVER]",17:00,18:00
"Firmly Rooted",SATURDAY,"DUBKASM VS GORGON SOUND [TEACHINGS IN DUB TAKEOVER]",15:00,17:00
"Firmly Rooted",SATURDAY,"SASHA STEPPA FEAT KIKO BUN [TEACHINGS IN DUB TAKEOVER]",13:30,15:00
"Firmly Rooted",SATURDAY,"QUALITEX ROOTS VIBRATION [TEACHINGS IN DUB TAKEOVER]",12:00,13:30
"Firmly Rooted",SUNDAY,"ZERO (DUBSTEP SET)",01:15,02:30
"Firmly Rooted",SUNDAY,"DUCKWORTHSOUND & DREAD [DUCKPLATES LABEL TAKEOVER]",00:00,01:15
"Firmly Rooted",SUNDAY,"GOLDIE X DOC SCOTT X RANDALL [30 YEARS OF METALHEADZ]",21:00,00:00
"Firmly Rooted",SUNDAY,"BENNY L [30 YEARS OF METALHEADZ]",20:00,21:00
"Firmly Rooted",SUNDAY,"SUBMOTIVE [30 YRS OF METALHEADZ]",19:00,20:00
"Firmly Rooted",SUNDAY,"SILVER SNIPA B2B VXRGO [30 YEARS OF METALHEADZ]",18:00,19:00
"Firmly Rooted",SUNDAY,"GROVE [DJ] [ST PAUL'S CARNIVAL TAKEOVER]",17:00,18:00
"Firmly Rooted",SUNDAY,"BOOTY BASS [ST PAUL'S CARNIVAL TAKEOVER]",16:00,17:00
"Firmly Rooted",SUNDAY,"JOSEPHINE GYASI [ST PAUL'S CARNIVAL TAKEOVER]",15:00,16:00
"Firmly Rooted",SUNDAY,"ST PAULS CARNIVAL B2B NOTTING HILL CARNIVAL [ST PAUL'S CARNIVAL TAKEOVER]",13:00,15:00
"Firmly Rooted",SUNDAY,"BANDYT [ST PAUL'S CARNIVAL TAKEOVER]",12:00,13:00
"The Information",THURSDAY,"SONGER",22:30,23:30
"The Information",THURSDAY,"BRYTE",21:30,22:15
"The Information",THURSDAY,"MENSAH (NEXT LEVEL DJ)",21:00,21:30
"The Information",THURSDAY,"SAMBEE",20:30,20:50
"The Information",THURSDAY,"AVA ZARATE",20:00,20:20
"The Information",THURSDAY,"LAURE DIA",19:30,19:50
"The Information",THURSDAY,"MARNS",19:00,19:20
"The Information",THURSDAY,"RELLZ & YB MICZ",18:30,18:50
"The Information",THURSDAY,"SSADCHARLIE",18:00,18:20
"The Information",THURSDAY,"BEND IT FILMS: 'CELEBRATING STORIES THROUGH FILM & TV': AMBIKA MOD (ACTOR - ONE DAY), ANTONIA THOMAS (ACTOR - LOVESICK), GURINDER CHADHA (DIRECTOR - BEND IT LIKE BECKHAM), HOSTED BY ANITA RANI (TV PERSONALITY, RADIO PRESENTER)",15:45,16:45
"The Information",THURSDAY,"OPTIMISM AS A POLITICAL ACT: DANIELLE MOORE (CRAZY P), ZACK POLANSKI (DEPUTY LEADER - GREEN PARTY), TBA, HOSTED BY DAVE HARVEY (DIRECTOR - TEAM LOVE)",14:30,15:30
"The Information",THURSDAY,"FLAME OF HOPE: HOPE IS AN ACTION - ISRAELIS AND PALESTINIANS UNITE: DANIELLE BETT (PEACE ACTIVIST - YACHAD), HAMZE AWAWDE (PALESTINIAN PEACE ACTIVIST), HIBA QASAS (PEACEBUILDER, DEVELOPMENT LEADER - PRINCIPLES FOR PEACE FOUNDATION), MAOZ INON (PEACE ENTREPRENEUR, TED SPEAKER), HOSTED BY LAYLA MORAN (MP - LIB DEM)",13:15,14:15
"The Information",FRIDAY,"THE MOVEMENT FORWARD: A POLITICAL TAKEOVER: ASIF KAPADIA (DIRECTOR), JEMMA FORTE (BROADCAST JOURNALIST, WRITER & PRESENTER), JOSH RUSSELL, MARINA PURKIS (POLITICAL COMMENTATOR), TBA, HOSTED BY DANNY PRICE (DFP)",17:00,18:00
"The Information",FRIDAY,"‘ART, ACTIVISM AND ACCOUNTABILITY’: LED BY DONKEY’S, HOSTED BY TAYO POPOOLA",15:45,16:45
"The Information",FRIDAY,"GAPS IN THE DIAL - THE HISTORY OF PIRATE RADIO': FRANKIE WELLS (FOUNDATION FM), GEENEUS (RINSE FM), TBA, HOSTED BY TAYO POPOOLA",14:30,15:30
"The Information",FRIDAY,"WATERBEAR: 'NATURE’S ANTHEM: ENVIRONMENTALISM MEETS CREATIVITY': JAYDA G (DJ, MUSIC PRODUCER & ENVIRONMENTAL TOXICOLOGIST), MARIA CORREA / WATERBEAR NETWORK (IMPACT MEDIA PLATFORM), BECKY YOUNG (EARTHPERCENT), HOSTED BY ANDREA ZARA (RADIO BROADCASTER & DJ)",13:15,14:15
"The Information",FRIDAY,"SHADO MAG: THE POWER OF BOYCOTT: AHMED ALNAOUQ (CO-FOUNDER - WE ARE NOT NUMBERS), QUEER HOUSE PARTY, VENETIA LA MANNA (REMEMBER WHO MADE THEM), YIZ (CO-FOUNDER NOVO), HOSTED BY LARISSA KENNEDY (SHADO MAG)",12:00,13:00
"The Information",SATURDAY,"PARTY LINES: 'BLUES DANCES TO FREE PARTIES - THE RADICAL ROOTS OF RAVE': DHRUVA BALRAM (DIALLED IN), GRACE SANDS (DIY SOUNDSYSTEM), PHIL HARTNOLL (ORBITAL), HOSTED BY: ED GILLETT (AUTHOR - PARTY LINES)",17:00,18:00
"The Information",SATURDAY,"VERSUS: ‘THE FUTURE OF FOOTBALL’: BARNEY WESTON (CO-FOUNDER - FOOTBALL FOR FUTURE), BLANCO (RAPPER), CEYLON ANDI HICKMAN (INMOTION COLLECTIVE, FOOTBALL BEYOND BOARDERS, DULWICH HAMLET FC), MAYA LE TISSIER (MANCHESTER UNITED F.C. & ENGLAND LIONESS), HOSTED BY JOHNNY KAY (VERSUS)",15:45,16:45
"The Information",SATURDAY,"SOLIPHILIA: 'MUSIC & CLIMATE - VISIONS FOR THE FUTURE': ANNA JOHNSON (SUSTAINABILITY & ENVIRONMENT OFFICER - ANJUNABEATS), FRANCES FOX (FOUNDER - CLIMATE LIVE), ROSS PATEL (ARTIST MANAGER, LIVE GREEN IMPACT CONSULTANT), TORI TSUI (AUTHOR, ACTIVIST), HOSTED BY PAULINE BOURDON (DIRECTOR - SOLIPHILIA)",14:30,15:30
"The Information",SATURDAY,"WARCHILD: ‘MIGRANT FOOTPRINT - BLACK BRITISH MIXTAPE’: DJ MILO (THE WILD BUNCH) RENI EDDO-LODGE (AUTHOR), HOSTED BY TAYO POPOOLA",13:15,14:15
"The Information",SATURDAY,"BIG TEAM CIC: 'YOUTH EXPLOITATION - ROAD TO REFORM': FARON PAUL (CEO & CO-FOUNDER - FAZ AMNESTY), LEIGH MCKENNA (COMMUNITY ENGAGEMENT - ACE BRISTOL), NGOZI FULANI (CEO & CO-FOUNDER - SISTAH SPACE), STUART LAWRENCE (AUTHOR, ACTIVIST, TEACHER), HOSTED BY KELECHI OKAFOR (AUTHOR)",12:00,13:00
"The Information",SUNDAY,"BLACK BRITISH BOOK FESTIVAL: ‘REMEMBERING BENJAMIN ZEPHANIAH’ - DAVID SPRINGER (BENJAMIN'S BROTHER), SOPHIA THAKUR (POET), MOQAPI SELASSIE (POET), HOSTED BY CASEY BAILEY (WRITER, PERFORMER, EDUCATOR)",14:30,15:30
"The Information",SUNDAY,"TEAM CANTEEN: 'FAIR SHARES - INEQUALITY ON THE HIGH STREET': BRIN PIRATHAPAN (MASTERCHEF), EMMA HOPKINS (MOTHERS MANIFESTO), JO INGLEBY (FEEDING BRISTOL), JOSH EGGLETON (THE PONY CHEW VALLEY), HOSTED BY XANTHE CLAY (TELEGRAPH)",13:15,14:15
"The Information",SUNDAY,"TRANSITION NETWORK: 'TIME TRAVEL AS A TOOL FOR ACTIVISTS': ROB HOPKINS (AUTHOR - FROM WHAT IS TO WHAT IF)",12:00,13:00
"Stonebridge Bar",THURSDAY,"SALLY C",01:30,03:00
"Stonebridge Bar",THURSDAY,"DJ BORING",23:30,01:30
"Stonebridge Bar",THURSDAY,"SHY FX",22:30,23:30
"Stonebridge Bar",THURSDAY,"EATS EVERYTHING",21:00,22:30
"Stonebridge Bar",THURSDAY,"DANIEL AVERY (ELECTROCLASH SET)",19:30,21:00
"Stonebridge Bar",THURSDAY,"KITTY AMOR",18:00,19:30
"Stonebridge Bar",THURSDAY,"MJ COLE",16:30,18:00
"Stonebridge Bar",THURSDAY,"BAGGY MONDAYS",15:00,16:30
"Stonebridge Bar",THURSDAY,"LENS",14:00,15:00
"Stonebridge Bar",THURSDAY,"EATS EVERYTHING AND POKES",13:00,14:00
"Stonebridge Bar",FRIDAY,"LUKAS WIGFLEX",04:00,05:00
"Stonebridge Bar",FRIDAY,"MELLA DEE B2B SAOIRSE",03:00,04:00
"Stonebridge Bar",FRIDAY,"NIKS",02:00,03:00
"Stonebridge Bar",FRIDAY,"GENE ON EARTH",01:00,02:00
"Stonebridge Bar",FRIDAY,"DRESDEN (MANFREDAS & IVAN SMAGGHE)",00:00,01:00
"Stonebridge Bar",FRIDAY,"ANNIE MAC - BEFORE MIDNIGHT W/ BESTLEY + SCARLETT O’MALLEY",19:00,00:00
"Stonebridge Bar",FRIDAY,"FISH56OCTAGON (GARAGE SET)",17:30,19:00
"Stonebridge Bar",FRIDAY,"FLEETMAC WOOD",16:00,17:30
"Stonebridge Bar",FRIDAY,"CLUB ONO WITH KATE HUTCHINSON",15:00,16:00
"Stonebridge Bar",FRIDAY,"JARVIS COCKER + ALEXIS TAYLOR",13:00,15:00
"Stonebridge Bar",SATURDAY,"RUDIMENTAL B2B TODD EDWARDS",03:30,05:00
"Stonebridge Bar",SATURDAY,"IDRIS ELBA",02:30,03:30
"Stonebridge Bar",SATURDAY,"JAMZ SUPERNOVA",01:30,02:30
"Stonebridge Bar",SATURDAY,"EROL ALKAN B2B DJ PAULETTE",00:00,01:30
"Stonebridge Bar",SATURDAY,"RANSOM NOTE W/ OPTIMO (ESPACIO) + ALLY TROPICAL, MATT COWELL + ROSIE AMA",22:00,00:00
"Stonebridge Bar",SATURDAY,"LAU.RA + CARL (THE SOCIAL)",21:00,22:00
"Stonebridge Bar",SATURDAY,"GUTTERFUNK: BACK AT IT W/ DJ DIE, RANDALL, DISMANTLE, ADDISON GROOVE + INJA",19:00,21:00
"Stonebridge Bar",SATURDAY,"YUNG SINGH B2B MOKTAR",17:00,19:00
"Stonebridge Bar",SATURDAY,"ROS ATKINS",15:30,17:00
"Stonebridge Bar",SATURDAY,"JOE GODDARD + ELKKA",14:00,15:30
"Stonebridge Bar",SATURDAY,"DAPHNI",12:00,14:00
"Stonebridge Bar",SUNDAY,"CASPAR",03:00,04:00
"Stonebridge Bar",SUNDAY,"CHINESE DAUGHTER B2B JAMIE RODIGAN",02:00,03:00
"Stonebridge Bar",SUNDAY,"NEFFA T B2B OBLIG",01:00,02:00
"Stonebridge Bar",SUNDAY,"DARKSTEPPER B2B A.G.",00:00,01:00
"Stonebridge Bar",SUNDAY,"PRISCILLA B2B H3L3NA",23:00,00:00
"Stonebridge Bar",SUNDAY,"ANDY BLAKE",22:00,23:00
"Stonebridge Bar",SUNDAY,"BLUMITSU",21:00,22:00
"Stonebridge Bar",SUNDAY,"DIALLED IN SOUNDSYSTEM",20:00,21:00
"Stonebridge Bar",SUNDAY,"SALIAH",19:00,20:00
"Stonebridge Bar",SUNDAY,"BRADLEY ZERO B2B BATU",18:00,19:00
"Stonebridge Bar",SUNDAY,"TRIPPIN TAKEOVER",17:00,18:00
"Stonebridge Bar",SUNDAY,"HAGOP TCHAPARIAN + ANISH KUMAR",15:00,17:00
"Stonebridge Bar",SUNDAY,"LUKE UNA",13:00,15:00
"Wishing Well",WEDNESDAY,"THE SOULSTICE COLLECTIVE: TBA (DJ SET)",02:00,03:00
"Wishing Well",WEDNESDAY,"THE SOULSTICE COLLECTIVE: MINNA (DJ SET)",01:00,02:00
"Wishing Well",WEDNESDAY,"THE SOULSTICE COLLECTIVE: MR MOONSHINE (DJ SET)",00:00,01:00
"Wishing Well",WEDNESDAY,"THE SOULSTICE COLLECTIVE: JAMIE JOY (DJ SET)",23:00,00:00
"Wishing Well",WEDNESDAY,"THE SOULSTICE COLLECTIVE: SAMUEL HUNTER (DJ SET)",22:00,23:00
"Wishing Well",WEDNESDAY,"THE SOULSTICE COLLECTIVE: MILLIE WATTS (DJ SET)",21:00,22:00
"Wishing Well",WEDNESDAY,"TWISTED TIME MACHINE",18:00,21:00
"Wishing Well",WEDNESDAY,"MOSSMAN (DJ SET)",16:00,18:00
"Wishing Well",WEDNESDAY,"UNCLE DUGS (DJ SET)",15:00,16:00
"Wishing Well",THURSDAY,"REGAN (DJ SET)",02:15,03:00
"Wishing Well",THURSDAY,"BRYTE",01:30,02:15
"Wishing Well",THURSDAY,"2FOX (DJ SET)",00:30,01:30
"Wishing Well",THURSDAY,"JAYAHADADREAM",23:30,00:30
"Wishing Well",THURSDAY,"THE MENENDEZ BROTHERS (DJ SET)",22:30,23:30
"Wishing Well",THURSDAY,"US",21:30,22:30
"Wishing Well",THURSDAY,"LEKIDDO - LORD OF THE LOBSTERS!",20:45,21:30
"Wishing Well",THURSDAY,"ROSS WILSON (DJ SET)",19:45,20:45
"Wishing Well",THURSDAY,"OLIVIA NELSON",18:45,19:45
"Wishing Well",THURSDAY,"THE BEATLES DUB CLUB (DJ SET)",17:45,18:45
"Wishing Well",THURSDAY,"TORS",16:45,17:45
"Wishing Well",THURSDAY,"MOSSMAN (DJ SET)",15:30,16:45
"Wishing Well",THURSDAY,"CALEB KUNLE",14:45,15:30
"Wishing Well",THURSDAY,"TEAM PICKLES (DJ SET)",13:45,14:45
"Wishing Well",THURSDAY,"TALIESIN",13:00,13:45
"Wishing Well",FRIDAY,"TRANSGRESSIVE SOUND SYSTEM DJS",03:30,06:00
"Wishing Well",FRIDAY,"TRANSGRESSIVE TAKEOVER: MISO EXTRA (DJ SET)",03:00,03:30
"Wishing Well",FRIDAY,"TRANSGRESSIVE TAKEOVER: MOONCHILD SANELLY",02:30,03:00
"Wishing Well",FRIDAY,"TRANSGRESSIVE TAKEOVER: TBA",01:30,02:30
"Wishing Well",FRIDAY,"TRANSGRESSIVE TAKEOVER: TBA",00:30,01:30
"Wishing Well",FRIDAY,"TRANSGRESSIVE TAKEOVER: FUTURE BOUNCE B2B DJS",23:00,00:30
"Wishing Well",FRIDAY,"SAMUEL HUNTER (DJ SET)",22:30,23:00
"Wishing Well",FRIDAY,"PUMAROSA",21:45,22:30
"Wishing Well",FRIDAY,"KRAFTY KUTS (DJ SET)",20:15,21:45
"Wishing Well",FRIDAY,"STORNOWAY",19:45,20:15
"Wishing Well",FRIDAY,"LOVE LIFE DISCO (DJ SET)",19:00,19:45
"Wishing Well",FRIDAY,"JACK VALERO",18:00,19:00
"Wishing Well",FRIDAY,"WOODY COOK (DJ SET)",16:45,18:00
"Wishing Well",FRIDAY,"ENJOYABLE LISTENS",16:15,16:45
"Wishing Well",FRIDAY,"JUST A COUPLE OF MUMS (DJ SET)",15:15,16:15
"Wishing Well",FRIDAY,"DEAD PAGES",14:15,15:15
"Wishing Well",FRIDAY,"ALEX B AND GAS MAN (DJ SET)",13:30,14:15
"Wishing Well",FRIDAY,"PSYCHO-ACOUSTIC GOAT",13:00,13:30
"Wishing Well",SATURDAY,"DISCOLYPSO CREW VS PBR STREETGANG (DJ SET)",04:00,06:00
"Wishing Well",SATURDAY,"THEE ONES",03:00,04:00
"Wishing Well",SATURDAY,"ISAAC FERRY (DJ SET)",02:00,03:00
"Wishing Well",SATURDAY,"AN DANNSA DUB",01:00,02:00
"Wishing Well",SATURDAY,"ROTATE 38 (DJ SET)",00:00,01:00
"Wishing Well",SATURDAY,"LOVE LATIN DISCO (DJ SET)",23:00,00:00
"Wishing Well",SATURDAY,"THE AYOUB SISTERS",22:30,23:00
"Wishing Well",SATURDAY,"MUSIC TO MAKE YOUR EARS SMILE WITH SPIKEY (DJ SET)",21:15,22:30
"Wishing Well",SATURDAY,"SABIYHA",20:30,21:15
"Wishing Well",SATURDAY,"GRACE (THE SOULSTICE COLLECTIVE) (DJ SET)",19:00,20:30
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: BHANGRA ALL STARS",18:15,19:00
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: PIA COLLADA (DJ SET)",17:45,18:15
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: BAALTI",17:00,17:45
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: PIA COLLADA (DJ SET)",16:45,17:00
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: USTAD NOOR BAKHSH",15:15,16:45
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: RI MISTRY (DJ SET)",15:00,15:15
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: TARA LILY",14:30,15:00
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: RI MISTRY (DJ SET)",14:15,14:30
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: JASMINE JETHWA",13:45,14:15
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: RI MISTRY (DJ SET)",13:30,13:45
"Wishing Well",SATURDAY,"ARRIVALS TAKEOVER: SHIVUM SHARMA",13:00,13:30
"Wishing Well",SUNDAY,"THE BAREFOOT BANDIT",01:30,03:00
"Wishing Well",SUNDAY,"ABBIE MCCARTHY (DJ SET)",00:30,01:30
"Wishing Well",SUNDAY,"LOVE LIFE DISCO (DJ SET)",22:00,00:30
"Wishing Well",SUNDAY,"FIROUZEH",21:00,22:00
"Wishing Well",SUNDAY,"BABA ALI",20:00,21:00
"Wishing Well",SUNDAY,"STONE JETS",19:00,20:00
"Wishing Well",SUNDAY,"WOODY COOK (DJ SET)",18:00,19:00
"Wishing Well",SUNDAY,"MOONCHILD SANELLY",17:15,18:00
"Wishing Well",SUNDAY,"JUNIOR JUNGLE (DJ SET)",16:30,17:15
"Wishing Well",SUNDAY,"ASHA GOLD",16:00,16:30
"Wishing Well",SUNDAY,"MIDLIFE CRISIS (DJ SET)",15:30,16:00
"Wishing Well",SUNDAY,"DAISY VEACOCK",14:45,15:30
"Wishing Well",SUNDAY,"RHYTHM DISTRICK (DJ SET)",13:45,14:45
"Wishing Well",SUNDAY,"ALMA TWIST",13:00,13:45
"Scissors",THURSDAY,"HE.SHE.THEY. PRESENTS FANCY SHEWS! B2B MAZE & MASTERS",01:45,03:00
"Scissors",THURSDAY,"MELA SOUNDS (DJ SET) & QUEER HOUSE PARTY",00:45,01:45
"Scissors",THURSDAY,"DAISY DORIS MAY",00:30,00:45
"Scissors",THURSDAY,"TBA",23:15,00:30
"Scissors",THURSDAY,"WONDERMENT PRESENTS: ELEVATE",22:15,23:15
"Scissors",THURSDAY,"HOLLY ROXANNE",21:50,22:15
"Scissors",THURSDAY,"OPENING CEREMONY: EVERYONE'S CHOIR BY XOPH",21:30,21:50
"Scissors",THURSDAY,"ZERYA",21:00,21:30
"Scissors",THURSDAY,"TALK: SMOKIN' JO, YOU DON'T NEED A DICK TO BE A DJ",19:45,20:30
"Scissors",THURSDAY,"WORKSHOP: EMMA STONER, MY QUEER GLASTONBURY STORY",18:30,19:15
"Scissors",THURSDAY,"TALK: YOMI ADEGOKE, WHOSE STORY IS IT ANYWAY?",17:15,18:00
"Scissors",THURSDAY,"WORKSHOP: HOLLY ROXANNE & SANTANNA OUSH, DROP IT LIKE IT'S HOT: MUSIC, WRITING & SHARING",16:00,17:00
"Scissors",THURSDAY,"TALK: RUBY RARE, QUEER VULNERABILITY",14:45,15:45
"Scissors",THURSDAY,"TALK: ALEXIS LEE (STYLE ME SUNDAY), TOWARDS COLLECTIVISM",13:30,14:15
"Scissors",FRIDAY,"MICHELLE MANETTI",04:30,06:00
"Scissors",FRIDAY,"ANNA PRIOR",03:30,04:30
"Scissors",FRIDAY,"LYNKS (DJ SET)",02:30,03:30
"Scissors",FRIDAY,"TBA",01:30,02:30
"Scissors",FRIDAY,"PORIJ",00:30,01:30
"Scissors",FRIDAY,"KATE HUTCHINSON",23:30,00:30
"Scissors",FRIDAY,"TBA",22:30,23:30
"Scissors",FRIDAY,"WONDERMENT PRESENTS: ELEVATE",21:00,22:30
"Scissors",FRIDAY,"BISHI, COMMUNITY, CULTURE & MAGIC",18:45,19:45
"Scissors",FRIDAY,"TALK: DJ PAULETTE, LIFE LESSONS OF A BLACK WOMAN DJ",17:30,18:15
"Scissors",FRIDAY,"PANEL: LETTING YOUR HEART OUT HOSTED BY OTAMERE",16:15,17:00
"Scissors",FRIDAY,"TALK: ALEXIS LEE (STYLE ME SUNDAY), EMBRACING RAGE",15:00,15:45
"Scissors",FRIDAY,"TALK: CHRIS FITCHEW, JOY ALCHEMY",13:30,14:30
"Scissors",SATURDAY,"WILL 'SHAKEDOWN' READ",04:30,06:00
"Scissors",SATURDAY,"LOU HAYTER",03:30,04:30
"Scissors",SATURDAY,"QUEER HOUSE PARTY",02:30,03:30
"Scissors",SATURDAY,"TBA",02:00,02:30
"Scissors",SATURDAY,"PXSSY PALACE (DJ SET) & THE COCOA BUTTER CLUB ",01:00,02:00
"Scissors",SATURDAY,"TBA",00:45,01:00
"Scissors",SATURDAY,"AISHA MIRZA (DJ SET) & THE COCOA BUTTER CLUB",23:15,00:45
"Scissors",SATURDAY,"TWISTED TIME MACHINE X FEMM AGAIN",21:00,23:15
"Scissors",SATURDAY,"POETRY: RJ HUNTER",19:30,19:45
"Scissors",SATURDAY,"POETRY: TALITHA WING",19:15,19:30
"Scissors",SATURDAY,"CABARET: WIFE MATERIAL",18:15,19:00
"Scissors",SATURDAY,"TALK: KATE HUTCHINSON X SAM LEE, NATURE IS QUEER",17:00,18:00
"Scissors",SATURDAY,"TALK: PROF. JANINA RAMIREZ, WARRIOR WOMEN & QUEER NUNS",15:45,16:45
"Scissors",SATURDAY,"TALK: POLYPHILIA, THREESOMES: COMMUNICATION & CONSENT",14:30,15:30
"Scissors",SATURDAY,"TALK: MOTHERSHIP, MOTHER ENERGY",13:30,14:15
"Scissors",SUNDAY,"BAD COP WORSE COP",03:30,05:00
"Scissors",SUNDAY,"ZERYA",02:00,03:30
"Scissors",SUNDAY,"TBA",01:00,02:00
"Scissors",SUNDAY,"DAISY DORIS MAY",00:45,01:00
"Scissors",SUNDAY,"SIPPIN' T",23:45,00:45
"Scissors",SUNDAY,"WONDERMENT PRESENTS: ELEVATE",21:00,23:45
"Scissors",SUNDAY,"TALK: STEVE PORTERS (DAISY DORIS MAY), HOW TO MATE",17:15,18:00
"Scissors",SUNDAY,"WORKSHOP: HOLLY ROXANNE, FREE YOUR VOICE",16:00,17:00
"Scissors",SUNDAY,"WORKSHOP: BOOTY BASS, NICHEREN BUDDHISM",14:30,15:15
"Scissors",SUNDAY,"SOPHIE ELLIS BEXTOR Q&A",13:30,14:15
"Scissors",SUNDAY,"SUNDAY SERVICE WITH SAMANTHA MOYO AND EVERYONE'S CHOIR BY XOPH ",12:30,13:30
"Hms Sweet Charity",WEDNESDAY,"MAKERMARK",14:30,16:00
"Hms Sweet Charity",WEDNESDAY,"MALIK HYDER",16:00,17:30
"Hms Sweet Charity",WEDNESDAY,"DJ EGGS LEGS",17:30,19:00
"Hms Sweet Charity",WEDNESDAY,"SONIDO TUPINAMBA",19:00,20:30
"Hms Sweet Charity",WEDNESDAY,"ZONZO",20:30,22:00
"Hms Sweet Charity",WEDNESDAY,"SUE RYDER AND DOCTOR BARNARDO",23:00,00:00
"Hms Sweet Charity",THURSDAY,"TINA EDWARDS",19:30,21:00
"Hms Sweet Charity",THURSDAY,"SONIDO TUPINAMBA",22:00,23:00
"Hms Sweet Charity",THURSDAY,"FLAMINGODS DJ SET",23:00,00:00
"Hms Sweet Charity",THURSDAY,"EXISTENTIAL DRESS (LIVE)",00:00,01:00
"Hms Sweet Charity",THURSDAY,"DOCTOR BARNARDO AND SUE RYDER",01:00,03:00
"Hms Sweet Charity",FRIDAY,"SOFRITO PRESENTS - FRANKIE FRANCIS",23:00,00:00
"Hms Sweet Charity",FRIDAY,"SOFRITO PRESENTS - COCO MARIA",00:00,01:00
"Hms Sweet Charity",FRIDAY,"DACREASE (LIVE)",01:00,02:00
"Hms Sweet Charity",FRIDAY,"SOFRITO PRESENTS - LOS MITICOS DEL RITMO",02:00,03:00
"Hms Sweet Charity",FRIDAY,"SOFRITO PRESENTS - FRANKIE FRANCIS",03:00,04:00
"Hms Sweet Charity",FRIDAY,"SOFRITO PRESENTS - COCO MARIA, LOS MITICOS DEL RITMO AND FRANKIE FRANCIS BACK TO BACK",04:00,06:00
"Hms Sweet Charity",SATURDAY,"NORSICAA",23:00,00:30
"Hms Sweet Charity",SATURDAY,"FLAMINGODS (LIVE)",00:30,01:30
"Hms Sweet Charity",SATURDAY,"TBA",01:30,03:00
"Hms Sweet Charity",SATURDAY,"JABBA THE SLUT",03:00,04:00
"Hms Sweet Charity",SATURDAY,"SONIDO TUPINAMBA",04:00,06:00
"Hms Sweet Charity",SUNDAY,"FELT SOUNDSYSTEM TAKEOVER",17:30,22:00
"Hms Sweet Charity",SUNDAY,"DJ EGGS LEGS",23:00,00:00
"Hms Sweet Charity",SUNDAY,"JABBA THE SLUT",00:00,01:00
"Hms Sweet Charity",SUNDAY,"TBA (LIVE)",01:00,02:00
"Hms Sweet Charity",SUNDAY,"ZONZO",02:00,04:00
"Hms Sweet Charity",SUNDAY,"SWEET CHARITY ALL STAR DJ'S",04:00,05:00
"Free University Of Glastonbury",FRIDAY,"DJ PAULETTE",14:00,15:00
"Free University Of Glastonbury",FRIDAY,"SHAUN KEAVENY",13:00,14:00
"Free University Of Glastonbury",FRIDAY,"CANON FODDER WITH JOE DUNTHORNE",12:00,13:00
"Free University Of Glastonbury",FRIDAY,"GEORGIA MANN",11:00,12:00
"Free University Of Glastonbury",SATURDAY,"THE SOCIAL AT 25",14:00,15:00
"Free University Of Glastonbury",SATURDAY,"LUKE UNA",13:00,14:00
"Free University Of Glastonbury",SATURDAY,"NIHAL ARTHANAYAKE",12:00,13:00
"Free University Of Glastonbury",SATURDAY,"ROBIN INCE",11:00,12:00
"Free University Of Glastonbury",SUNDAY,"DAME DR MAGGIE ADERIN",14:00,15:00
"Free University Of Glastonbury",SUNDAY,"DR JANINA RAMIREZ",13:00,14:00
"Free University Of Glastonbury",SUNDAY,"PROFESSOR ALICE ROBERTS",12:00,13:00
"Bimble Inn",WEDNESDAY,"OPEN",13:00,03:00
"Bimble Inn",THURSDAY,"ORBITAL'S PHIL B2B CONRADICAL",00:30,03:00
"Bimble Inn",THURSDAY,"DJ BEERWAX",00:00,00:30
"Bimble Inn",THURSDAY,"BRIDGET.",22:30,23:15
"Bimble Inn",THURSDAY,"BEANS ON TOAST",21:30,22:30
"Bimble Inn",THURSDAY,"MAUVEY",20:00,21:00
"Bimble Inn",THURSDAY,"THE BLUE BOTTLE CLUB",18:30,19:30
"Bimble Inn",THURSDAY,"THE FLAMENCO THIEF",17:15,18:00
"Bimble Inn",THURSDAY,"OPEN",12:00,17:00
"Bimble Inn",FRIDAY,"TWISTED TIME MACHINES",03:30,05:00
"Bimble Inn",FRIDAY,"DAS BRASS",02:00,03:00
"Bimble Inn",FRIDAY,"SLEAZE",00:15,01:15
"Bimble Inn",FRIDAY,"PAPA DEZ",23:15,00:15
